address,bed_bath,more_info,price,status,zip_code
"225 S Sangamon St UNIT 505, Chicago, IL",1 bd · 1 ba · 900 sqft,http://www.zillow.com/homedetails/225-S-Sangamon-St-UNIT-505-Chicago-IL-60607/121070625_zpid/,"$348,000",Make Me Move®,60607
"1150 W 15th St UNIT 207, Chicago, IL",2 bds · 1 ba · 970 sqft,http://www.zillow.com/homedetails/1150-W-15th-St-UNIT-207-Chicago-IL-60608/89896450_zpid/,"$204,900",Condo For Sale,60608
"1020 W 19th St, Chicago, IL",7 bds · 4 ba · -- sqft,http://www.zillow.com/homedetails/1020-W-19th-St-Chicago-IL-60608/2095118688_zpid/,"$249,900",Apartment For Sale,60608
,,,,,60608
"2734 W 23rd St, Chicago, IL",4 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/2734-W-23rd-St-Chicago-IL-60608/2095121654_zpid/,"$134,900",Apartment For Sale,60608
"3119 S Benson St, Chicago, IL","3 bds · 3 ba · 1,700 sqft",http://www.zillow.com/homedetails/3119-S-Benson-St-Chicago-IL-60608/2095119180_zpid/,"$259,000",Condo For Sale,60608
"2972 S Bonaparte St, Chicago, IL","3 bds · 2 ba · 1,028 sqft",http://www.zillow.com/homedetails/2972-S-Bonaparte-St-Chicago-IL-60608/3878270_zpid/,"$369,900",House For Sale,60608
"1307 S Talman Ave, Chicago, IL","2,613 sqft lot",http://www.zillow.com/homedetails/1307-S-Talman-Ave-Chicago-IL-60608/3825244_zpid/,"$125,000",Lot/Land For Sale,60608
"2976 S Bonaparte St, Chicago, IL",3 bds · 1 ba · 650 sqft,http://www.zillow.com/homedetails/2976-S-Bonaparte-St-Chicago-IL-60608/3878268_zpid/,"$259,900",House For Sale,60608
"838 W 33RD Pl, Chicago, IL","4,103 sqft lot",http://www.zillow.com/homedetails/838-W-33RD-Pl-Chicago-IL-60608/3881050_zpid/,"$155,000",Lot/Land For Sale,60608
"3450 S Halsted St UNIT 207, Chicago, IL",-- bds · -- ba · -- sqft,http://www.zillow.com/homedetails/3450-S-Halsted-St-UNIT-207-Chicago-IL-60608/89941834_zpid/,,Auction,60608
"2720 W Cermak Rd, Chicago, IL",8 bds · 3 ba · -- sqft,http://www.zillow.com/homedetails/2720-W-Cermak-Rd-Chicago-IL-60608/2095089127_zpid/,"$120,000",Apartment For Sale,60608
"2231 W 21st Pl, Chicago, IL",6 bds · 4 ba · -- sqft,http://www.zillow.com/homedetails/2231-W-21st-Pl-Chicago-IL-60608/2095089126_zpid/,"$300,000",Apartment For Sale,60608
"2627 W 24th Pl, Chicago, IL","3 bds · 2 ba · 1,568 sqft",http://www.zillow.com/homedetails/2627-W-24th-Pl-Chicago-IL-60608/87716316_zpid/,"$230,000",House For Sale,60608
"1550 S Blue Island Ave UNIT 309, Chicago, IL",1 bd · 1 ba · 704 sqft,http://www.zillow.com/homedetails/1550-S-Blue-Island-Ave-UNIT-309-Chicago-IL-60608/89887748_zpid/,"$190,000",Condo For Sale,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128836935,,Pre-Foreclosure,60608
"1000 W 15th St # GU106, Chicago, IL",Studio · -- ba · -- sqft,http://www.zillow.com/homedetails/1000-W-15th-St-GU106-Chicago-IL-60608/80810044_zpid/,"$30,000",House For Sale,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128836991,,Pre-Foreclosure,60608
"1525 S Sangamon St UNIT 306, Chicago, IL","2 bds · 2 ba · 1,260 sqft",http://www.zillow.com/homedetails/1525-S-Sangamon-St-UNIT-306-Chicago-IL-60608/65572025_zpid/,"$310,000",Condo For Sale,60608
"2220 W 13th St, Chicago, IL",-- bds · -- ba · -- sqft,http://www.zillow.com/homedetails/2220-W-13th-St-Chicago-IL-60608/2095190833_zpid/,"$79,000",Lot/Land For Sale,60608
"2729 W 23rd St, Chicago, IL",3 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/2729-W-23rd-St-Chicago-IL-60608/2097080531_zpid/,"$250,000",Apartment For Sale,60608
"1415 S Campus Pkwy, Chicago, IL","3 bds · 4 ba · 3,600 sqft",http://www.zillow.com/homedetails/1415-S-Campus-Pkwy-Chicago-IL-60608/63703883_zpid/,"$769,000",Townhouse For Sale,60608
"2401 S Oakley Ave # 306, Chicago, IL",2 bds · 1 ba · 910 sqft,http://www.zillow.com/homedetails/2401-S-Oakley-Ave-306-Chicago-IL-60608/65547082_zpid/,"$214,900",Foreclosure,60608
"1621 S Halsted St, Chicago, IL","2 bds · 2 ba · 1,529 sqft",http://www.zillow.com/homedetails/1621-S-Halsted-St-Chicago-IL-60608/2101218472_zpid/,"$369,896",Co-op For Sale,60608
Sign in for details,"-- bds · 1 ba · 1,140 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128824348,,Pre-Foreclosure,60608
Sign in for details,"-- bds · 1.5 ba · 1,033 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128828801,,Pre-Foreclosure,60608
Sign in for details,-- bds · 1 ba · 756 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128828800,,Pre-Foreclosure,60608
"1714 S Newberry Ave, Chicago, IL",3 bds · 4 ba · -- sqft,http://www.zillow.com/homedetails/1714-S-Newberry-Ave-Chicago-IL-60608/2095251773_zpid/,"$729,900",New Construction,60608
"948 W 15th Pl UNIT 1B, Chicago, IL","2 bds · -- ba · 1,350 sqft",http://www.zillow.com/homedetails/948-W-15th-Pl-UNIT-1B-Chicago-IL-60608/70474056_zpid/,$334K,Auction,60608
"948 W 15th Pl UNIT 1B, Chicago, IL","2 bds · -- ba · 1,350 sqft",http://www.zillow.com/homedetails/948-W-15th-Pl-UNIT-1B-Chicago-IL-60608/70474056_zpid/,$334K,Auction,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126607289,,Pre-Foreclosure (Auction),60608
,,,,,60608
"1623 W 17th St APT 1, Chicago, IL","11 bds · 5 ba · 4,000 sqft",http://www.zillow.com/homedetails/1623-W-17th-St-APT-1-Chicago-IL-60608/2095298435_zpid/,"$750,000",For Sale by Owner,60608
"1071 W 15th St UNIT 353, Chicago, IL",2 bds · 1 ba · 870 sqft,http://www.zillow.com/homedetails/1071-W-15th-St-UNIT-353-Chicago-IL-60608/2095286016_zpid/,"$199,000",Condo For Sale,60608
"1111 W 14th Pl UNIT 215, Chicago, IL",1 bd · 1 ba · 817 sqft,http://www.zillow.com/homedetails/1111-W-14th-Pl-UNIT-215-Chicago-IL-60608/87718960_zpid/,"$249,900",Condo For Sale,60608
"838 W 31st St UNIT 4C, Chicago, IL","2 bds · 2 ba · 1,200 sqft",http://www.zillow.com/homedetails/838-W-31st-St-UNIT-4C-Chicago-IL-60608/89954585_zpid/,"$262,000",Condo For Sale,60608
"1111 W 14th Pl UNIT 229, Chicago, IL",2 bds · 1 ba · 870 sqft,http://www.zillow.com/homedetails/1111-W-14th-Pl-UNIT-229-Chicago-IL-60608/2095303450_zpid/,"$225,000",Condo For Sale,60608
"2951 S Haynes Ct, Chicago, IL",5 bds · 3 ba · -- sqft,http://www.zillow.com/homedetails/2951-S-Haynes-Ct-Chicago-IL-60608/2095354085_zpid/,"$450,000",Apartment For Sale,60608
"811 W 15th Pl UNIT 402, Chicago, IL","2 bds · 2 ba · 1,200 sqft",http://www.zillow.com/homedetails/811-W-15th-Pl-UNIT-402-Chicago-IL-60608/70474089_zpid/,"$320,000",For Sale by Owner,60608
"2440 W 25th St, Chicago, IL",-- bds · -- ba · -- sqft,http://www.zillow.com/homedetails/2440-W-25th-St-Chicago-IL-60608/2098396918_zpid/,"$54,000",Lot/Land For Sale,60608
"1708 W 17th St, Chicago, IL",6 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/1708-W-17th-St-Chicago-IL-60608/2095227080_zpid/,,Auction,60608
"1823 S Laflin St, Chicago, IL","4 bds · 4 ba · 3,000 sqft",http://www.zillow.com/homedetails/1823-S-Laflin-St-Chicago-IL-60608/2097192297_zpid/,"$725,000",House For Sale,60608
"2111 S Fairfield Ave APT 1, Chicago, IL","3 bds · 2 ba · 1,300 sqft",http://www.zillow.com/homedetails/2111-S-Fairfield-Ave-APT-1-Chicago-IL-60608/101422997_zpid/,"$199,000",Condo For Sale,60608
"833 W 15th Pl UNIT 304, Chicago, IL",1 bd · 1 ba · 900 sqft,http://www.zillow.com/homedetails/833-W-15th-Pl-UNIT-304-Chicago-IL-60608/70474159_zpid/,"$234,999",Condo For Sale,60608
"819 W College Pkwy, Chicago, IL","3 bds · 3 ba · 2,500 sqft",http://www.zillow.com/homedetails/819-W-College-Pkwy-Chicago-IL-60608/65545430_zpid/,"$638,000",Townhouse For Sale,60608
"2323 W 18th Pl, Chicago, IL","4 bds · 3 ba · 1,070 sqft",http://www.zillow.com/homedetails/2323-W-18th-Pl-Chicago-IL-60608/2132244056_zpid/,"$400,000",Apartment For Sale,60608
"1801 W 33rd St, Chicago, IL",6 bds · 2 ba · 840 sqft,http://www.zillow.com/homedetails/1801-W-33rd-St-Chicago-IL-60608/3879687_zpid/,"$200,000",Apartment For Sale,60608
"1610 S Halsted St UNIT 406, Chicago, IL",1 bd · 1 ba · 870 sqft,http://www.zillow.com/homedetails/1610-S-Halsted-St-UNIT-406-Chicago-IL-60608/87696454_zpid/,"$244,900",Condo For Sale,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128463520,,Pre-Foreclosure,60608
"1150 W 15th St UNIT 136, Chicago, IL","2 bds · 2 ba · 1,036 sqft",http://www.zillow.com/homedetails/1150-W-15th-St-UNIT-136-Chicago-IL-60608/99347219_zpid/,"$300,000",Condo For Sale,60608
"2437 W 14th St, Chicago, IL","3,049 sqft lot",http://www.zillow.com/homedetails/2437-W-14th-St-Chicago-IL-60608/2095427129_zpid/,"$200,000",Lot/Land For Sale,60608
"1618 S Halsted St APT 5B, Chicago, IL","2 bds · 2 ba · 1,400 sqft",http://www.zillow.com/homedetails/1618-S-Halsted-St-APT-5B-Chicago-IL-60608/89907673_zpid/,"$300,000",Condo For Sale,60608
"1615 S Miller St UNIT 1A, Chicago, IL","4 bds · 3 ba · 2,320 sqft",http://www.zillow.com/homedetails/1615-S-Miller-St-UNIT-1A-Chicago-IL-60608/101439601_zpid/,"$499,900",Condo For Sale,60608
"841 W 14th Pl, Chicago, IL","3 bds · 3 ba · 2,300 sqft",http://www.zillow.com/homedetails/841-W-14th-Pl-Chicago-IL-60608/65546995_zpid/,"$599,900",Townhouse For Sale,60608
"948 W College Pkwy, Chicago, IL",2 bds · 3 ba · -- sqft,http://www.zillow.com/homedetails/948-W-College-Pkwy-Chicago-IL-60608/80825850_zpid/,"$474,999",Townhouse For Sale,60608
"1258 S Fairfield Ave, Chicago, IL","10 bds · 3 ba · 4,400 sqft",http://www.zillow.com/homedetails/1258-S-Fairfield-Ave-Chicago-IL-60608/2103026753_zpid/,$394K,Auction,60608
"1918 W Cermak Rd STE 4, Chicago, IL","3 bds · 2 ba · 1,500 sqft",http://www.zillow.com/homedetails/1918-W-Cermak-Rd-STE-4-Chicago-IL-60608/89907773_zpid/,"$315,000",Condo For Sale,60608
"1111 W 15th St UNIT 317, Chicago, IL",2 bds · 1 ba · 850 sqft,http://www.zillow.com/homedetails/1111-W-15th-St-UNIT-317-Chicago-IL-60608/89928373_zpid/,"$235,000",Condo For Sale,60608
"1150 W 15th St UNIT 341, Chicago, IL",2 bds · 1 ba · 870 sqft,http://www.zillow.com/homedetails/1150-W-15th-St-UNIT-341-Chicago-IL-60608/89893893_zpid/,"$225,000",Condo For Sale,60608
,,,,,60608
"941 W 32nd St, Chicago, IL","3 bds · 2 ba · 1,400 sqft",http://www.zillow.com/homedetails/941-W-32nd-St-Chicago-IL-60608/3880864_zpid/,"$189,900",House For Sale,60608
"2309 W 18th Pl, Chicago, IL",4 bds · 2 ba · 1 sqft,http://www.zillow.com/homedetails/2309-W-18th-Pl-Chicago-IL-60608/2096711732_zpid/,"$69,900",Apartment For Sale,60608
Sign in for details,"Foreclosure Est. $240K · -- bds · 1.5 ba · 1,439 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=125777893,,Pre-Foreclosure,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128463214,,Pre-Foreclosure (Auction),60608
Sign in for details,"Foreclosure Est. $233K · -- bds · 2 ba · 1,417 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=124273758,,Pre-Foreclosure (Auction),60608
Sign in for details,"Foreclosure Est. $185K · -- bds · 1 ba · 1,150 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126074974,,Pre-Foreclosure,60608
"2813 S Hillock Ave, Chicago, IL","Foreclosure Est. $402K · -- bds · 3 ba · 1,976 sqft",http://www.zillow.com/homedetails/2813-S-Hillock-Ave-Chicago-IL-60608/3878171_zpid/,,Foreclosed,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126716199,,Pre-Foreclosure,60608
Sign in for details,"-- bds · 2.5 ba · 2,404 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128577380,,Pre-Foreclosure,60608
"1621 S Loomis St, Chicago, IL","6 bds · 2 ba · 1,344 sqft",http://www.zillow.com/homedetails/1621-S-Loomis-St-Chicago-IL-60608/2096522730_zpid/,"$289,900",House For Sale,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126748151,,Pre-Foreclosure,60608
Sign in for details,Foreclosure Est. $159K · -- bds · 1 ba · 988 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=122350146,,Pre-Foreclosure,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128656409,,Pre-Foreclosure (Auction),60608
Sign in for details,Foreclosure Est. $135K · -- bds · 1 ba · 819 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126086455,,Pre-Foreclosure,60608
"2928 S Poplar Ave, Chicago, IL",4 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/2928-S-Poplar-Ave-Chicago-IL-60608/2095603902_zpid/,"$229,000",Apartment For Sale,60608
"2751 W 18TH St, Chicago, IL",-- bds · -- ba · -- sqft,http://www.zillow.com/homedetails/2751-W-18TH-St-Chicago-IL-60608/3827746_zpid/,,Foreclosed,60608
Sign in for details,Foreclosure Est. $118K · -- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=125777713,,Pre-Foreclosure (Auction),60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128836233,,Pre-Foreclosure (Auction),60608
"1155 W Roosevelt Rd UNIT 310, Chicago, IL","2 bds · 2 ba · 1,110 sqft",http://www.zillow.com/homedetails/1155-W-Roosevelt-Rd-UNIT-310-Chicago-IL-60608/87698096_zpid/,"$299,900",Condo For Sale,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128656721,,Pre-Foreclosure,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128460002,,Pre-Foreclosure,60608
"2239 S Wood St, Chicago, IL","Foreclosure Est. $186K · -- bds · 1 ba · 1,139 sqft",http://www.zillow.com/homedetails/2239-S-Wood-St-Chicago-IL-60608/3879116_zpid/,,Foreclosed,60608
"1205 W 33rd St, Chicago, IL","4 bds · 2.5 ba · 2,048 sqft",http://www.zillow.com/homedetails/1205-W-33rd-St-Chicago-IL-60608/70476410_zpid/,$397K,Auction,60608
Sign in for details,-- bds · -- ba · -- sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128573942,,Pre-Foreclosure,60608
"1310 S Claremont Ave, Chicago, IL","1,742 sqft lot",http://www.zillow.com/homedetails/1310-S-Claremont-Ave-Chicago-IL-60608/2099502753_zpid/,"$74,000",Lot/Land For Sale,60608
Sign in for details,"-- bds · 1 ba · 1,003 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128573941,,Pre-Foreclosure,60608
,,,,,60608
"1315 S Heath Ave, Chicago, IL","1,799 sqft lot",http://www.zillow.com/homedetails/1315-S-Heath-Ave-Chicago-IL-60608/3874892_zpid/,"$55,000",Lot/Land For Sale,60608
"1720 W 34th St, Chicago, IL",2 bds · 1 ba · 814 sqft,http://www.zillow.com/homedetails/1720-W-34th-St-Chicago-IL-60608/3879751_zpid/,"$135,000",House For Sale,60608
"1735 W Cullerton St, Chicago, IL",4 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/1735-W-Cullerton-St-Chicago-IL-60608/2095528958_zpid/,"$240,000",Apartment For Sale,60608
"1312 S Heath Ave, Chicago, IL","1,306 sqft lot",http://www.zillow.com/homedetails/1312-S-Heath-Ave-Chicago-IL-60608/2099502757_zpid/,"$55,000",Lot/Land For Sale,60608
"947 W 14th Pl UNIT 3A, Chicago, IL","2 bds · 2 ba · 1,200 sqft",http://www.zillow.com/homedetails/947-W-14th-Pl-UNIT-3A-Chicago-IL-60608/70474061_zpid/,"$320,000",Condo For Sale,60608
Sign in for details,-- bds · 1 ba · 840 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=126727654,,Pre-Foreclosure,60608
"3321 S Hamilton Ave, Chicago, IL",Foreclosure Est. $154K · 3 bds · 1 ba · 820 sqft,http://www.zillow.com/homedetails/3321-S-Hamilton-Ave-Chicago-IL-60608/3879410_zpid/,,Foreclosed,60608
Sign in for details,-- bds · 1 ba · 840 sqft,http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=128460031,,Pre-Foreclosure,60608
"1711 S Racine Ave APT 4, Chicago, IL",-- bds · -- ba · -- sqft,http://www.zillow.com/homedetails/1711-S-Racine-Ave-APT-4-Chicago-IL-60608/80826747_zpid/,$1.07M,Auction,60608
"1329 S Fairfield Ave, Chicago, IL",-- bds · -- ba · -- sqft,http://www.zillow.com/homedetails/1329-S-Fairfield-Ave-Chicago-IL-60608/2098201682_zpid/,"$105,000",Lot/Land For Sale,60608
"2823 S Keeley St, Chicago, IL",4 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/2823-S-Keeley-St-Chicago-IL-60608/2123010075_zpid/,"$235,000",Apartment For Sale,60608
"1341-39 S Talman Ave, Chicago, IL","2,613 sqft lot",http://www.zillow.com/homedetails/1341-39-S-Talman-Ave-Chicago-IL-60608/2097921578_zpid/,"$250,000",Lot/Land For Sale,60608
Sign in for details,"Foreclosure Est. $175K · -- bds · 1 ba · 1,197 sqft",http://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=125405834,,Pre-Foreclosure (Auction),60608
"3450 S Halsted St UNIT 208, Chicago, IL","2 bds · 2 ba · 1,163 sqft",http://www.zillow.com/homedetails/3450-S-Halsted-St-UNIT-208-Chicago-IL-60608/89959404_zpid/,"$225,000",Condo For Sale,60608
"1370 S Fairfield Ave, Chicago, IL",3 bds · 2 ba · 880 sqft,http://www.zillow.com/homedetails/1370-S-Fairfield-Ave-Chicago-IL-60608/3825232_zpid/,"$234,000",House For Sale,60608
"1459 W Roosevelt Rd, Chicago, IL","1,968 sqft lot",http://www.zillow.com/homedetails/1459-W-Roosevelt-Rd-Chicago-IL-60608/2098060001_zpid/,"$125,000",Lot/Land For Sale,60608
"2636 W 24th Pl, Chicago, IL","Foreclosure Est. $112K · 5 bds · 3 ba · 2,220 sqft",http://www.zillow.com/homedetails/2636-W-24th-Pl-Chicago-IL-60608/3825864_zpid/,,Foreclosed,60608
"1936 S Racine Ave, Chicago, IL","3 bds · 3 ba · 4,356 sqft",http://www.zillow.com/homedetails/1936-S-Racine-Ave-Chicago-IL-60608/2096680683_zpid/,"$649,000",House For Sale,60608
"2905 S Hillock Ave, Chicago, IL","4 bds · 4 ba · 2,925 sqft",http://www.zillow.com/homedetails/2905-S-Hillock-Ave-Chicago-IL-60608/2096890517_zpid/,"$539,900",New Construction,60608
"3220 S Racine Ave, Chicago, IL","3 bds · 2 ba · 1,600 sqft",http://www.zillow.com/homedetails/3220-S-Racine-Ave-Chicago-IL-60608/3880703_zpid/,"$395,000",House For Sale,60608
"2979 S Archer Ave UNIT 1, Chicago, IL",Studio · -- ba · -- sqft,http://www.zillow.com/homedetails/2979-S-Archer-Ave-UNIT-1-Chicago-IL-60608/2095678468_zpid/,"$799,900",Apartment For Sale,60608
"1834 W Cullerton St, Chicago, IL",4 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/1834-W-Cullerton-St-Chicago-IL-60608/2096270873_zpid/,"$400,000",Apartment For Sale,60608
"2453 S Western Ave UNIT 3N, Chicago, IL","2 bds · 2 ba · 1,167 sqft",http://www.zillow.com/homedetails/2453-S-Western-Ave-UNIT-3N-Chicago-IL-60608/99347504_zpid/,"$209,000",Condo For Sale,60608
"2994 S Archer Ave, Chicago, IL",9 bds · 4 ba · -- sqft,http://www.zillow.com/homedetails/2994-S-Archer-Ave-Chicago-IL-60608/2098829934_zpid/,"$600,000",Apartment For Sale,60608
"2020 S Washtenaw Ave, Chicago, IL",10 bds · 5 ba · -- sqft,http://www.zillow.com/homedetails/2020-S-Washtenaw-Ave-Chicago-IL-60608/2099250074_zpid/,"$375,000",Apartment For Sale,60608
"3048 S Lock St, Chicago, IL","3 bds · 2 ba · 1,240 sqft",http://www.zillow.com/homedetails/3048-S-Lock-St-Chicago-IL-60608/3878259_zpid/,"$269,000",For Sale by Owner,60608
,,,,,60608
"3210 S Leavitt St, Chicago, IL",2 bds · 1 ba · 900 sqft,http://www.zillow.com/homedetails/3210-S-Leavitt-St-Chicago-IL-60608/3879249_zpid/,"$199,000",House For Sale,60608
"2714 W 25th St, Chicago, IL",4 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/2714-W-25th-St-Chicago-IL-60608/2095528889_zpid/,"$150,000",Apartment For Sale,60608
"1942 S Carpenter St, Chicago, IL",Studio · -- ba · -- sqft,http://www.zillow.com/homedetails/1942-S-Carpenter-St-Chicago-IL-60608/2096526582_zpid/,"$1,500,000",Apartment For Sale,60608
"1813 W Cermak Rd, Chicago, IL","2,178 sqft lot",http://www.zillow.com/homedetails/1813-W-Cermak-Rd-Chicago-IL-60608/2097853065_zpid/,"$90,000",Lot/Land For Sale,60608
"1071 W 15th St UNIT 258, Chicago, IL",1 bd · 1 ba · -- sqft,http://www.zillow.com/homedetails/1071-W-15th-St-UNIT-258-Chicago-IL-60608/87714290_zpid/,"$219,000",Condo For Sale,60608
"3244-46 S Racine St, Chicago, IL",8 bds · 4 ba · -- sqft,http://www.zillow.com/homedetails/3244-46-S-Racine-St-Chicago-IL-60608/2096737059_zpid/,"$559,500",Apartment For Sale,60608
"1033 W 14th Pl UNIT 213, Chicago, IL",2 bds · 1 ba · 817 sqft,http://www.zillow.com/homedetails/1033-W-14th-Pl-UNIT-213-Chicago-IL-60608/80808664_zpid/,"$221,900",Condo For Sale,60608
"2230 W 24th St, Chicago, IL",4 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/2230-W-24th-St-Chicago-IL-60608/2096509219_zpid/,"$189,000",Apartment For Sale,60608
"2451 S Western Ave UNIT 2S, Chicago, IL","2 bds · 2 ba · 1,167 sqft",http://www.zillow.com/homedetails/2451-S-Western-Ave-UNIT-2S-Chicago-IL-60608/2142473933_zpid/,"$205,000",Condo For Sale,60608
"1355 W 16th St, Chicago, IL","5 bds · 3 ba · 2,632 sqft",http://www.zillow.com/homedetails/1355-W-16th-St-Chicago-IL-60608/2106245452_zpid/,"$650,000",Make Me Move®,60608
"1033 W 14th Pl UNIT 214, Chicago, IL","2 bds · 2 ba · 1,064 sqft",http://www.zillow.com/homedetails/1033-W-14th-Pl-UNIT-214-Chicago-IL-60608/2095674034_zpid/,"$339,000",Condo For Sale,60608
"3315 S Hoyne Ave, Chicago, IL","3 bds · 1 ba · 1,060 sqft",http://www.zillow.com/homedetails/3315-S-Hoyne-Ave-Chicago-IL-60608/3879448_zpid/,"$269,000",House For Sale,60608
"1634 S Fairfield Ave # 2, Chicago, IL","2 bds · 2 ba · 1,300 sqft",http://www.zillow.com/homedetails/1634-S-Fairfield-Ave-2-Chicago-IL-60608/2097464993_zpid/,"$239,900",Condo For Sale,60608
"1111 W 14th Pl UNIT 224, Chicago, IL","2 bds · 2 ba · 1,170 sqft",http://www.zillow.com/homedetails/1111-W-14th-Pl-UNIT-224-Chicago-IL-60608/87690442_zpid/,"$335,000",Condo For Sale,60608
"1039 W 34th Pl, Chicago, IL",5 bds · 2 ba · -- sqft,http://www.zillow.com/homedetails/1039-W-34th-Pl-Chicago-IL-60608/2138462326_zpid/,"$279,978",Apartment For Sale,60608
"1000 W 15th St UNIT 224, Chicago, IL",2 bds · 1 ba · 817 sqft,http://www.zillow.com/homedetails/1000-W-15th-St-UNIT-224-Chicago-IL-60608/80850741_zpid/,"$299,000",Make Me Move®,60608
"1423 S Ashland Ave, Chicago, IL",-- bds · -- ba · -- sqft,http://www.zillow.com/homedetails/1423-S-Ashland-Ave-Chicago-IL-60608/2099502477_zpid/,"$290,000",Lot/Land For Sale,60608
"1110 W 15th St UNIT 117, Chicago, IL",1 bd · 1 ba · -- sqft,http://www.zillow.com/homedetails/1110-W-15th-St-UNIT-117-Chicago-IL-60608/101467336_zpid/,"$229,000",Condo For Sale,60608
"1527 W Hastings St, Chicago, IL","2,613 sqft lot",http://www.zillow.com/homedetails/1527-W-Hastings-St-Chicago-IL-60608/2098224716_zpid/,"$75,000",Lot/Land For Sale,60608
"1523 W Hastings St, Chicago, IL","3,001 sqft lot",http://www.zillow.com/homedetails/1523-W-Hastings-St-Chicago-IL-60608/2101288696_zpid/,"$75,000",Lot/Land For Sale,60608
"943 W 14th Pl UNIT 3A, Chicago, IL","2 bds · 2 ba · 1,354 sqft",http://www.zillow.com/homedetails/943-W-14th-Pl-UNIT-3A-Chicago-IL-60608/70474067_zpid/,"$350,000",Condo For Sale,60608
"1524 S Sangamon St UNIT 515-S, Chicago, IL",1 bd · 1 ba · 850 sqft,http://www.zillow.com/homedetails/1524-S-Sangamon-St-UNIT-515-S-Chicago-IL-60608/2097483145_zpid/,"$239,000",Condo For Sale,60608
"2953 S Throop St, Chicago, IL",7 bds · 4 ba · -- sqft,http://www.zillow.com/homedetails/2953-S-Throop-St-Chicago-IL-60608/2097061326_zpid/,"$359,900",Apartment For Sale,60608
"3300 S Bell Ave, Chicago, IL",7 bds · -- ba · -- sqft,http://www.zillow.com/homedetails/3300-S-Bell-Ave-Chicago-IL-60608/2101067716_zpid/,"$235,000",Condo For Sale,60608
"1438 W 49th Pl, Chicago, IL",-- bds · 2 ba · 936 sqft,http://www.zillow.com/homedetails/1438-W-49th-Pl-Chicago-IL-60609/2095088030_zpid/,,Auction,60609
"4550 S Ashland Ave, Chicago, IL",Studio · -- ba · -- sqft,http://www.zillow.com/homedetails/4550-S-Ashland-Ave-Chicago-IL-60609/2095096007_zpid/,"$289,900",Lot/Land For Sale,60609
,,,,,60609
"The Bridgeport Plan, Lexington Place 3","4 bds · 3 ba · 3,639+ sqft",http://www.zillow.com/community/lexington-place-3/2099934864_zpid/,"$599,990+",New Construction,60609
